name,CBO,NOC,WMC,RFC,SLOC,DIT,LCOM,Change
maven-core-src-main-java-org-apache-maven-graph-DefaultGraphBuilder-DefaultGraphBuilder.java,35,0,10,23,346,0,80,yes
maven-core-src-main-java-org-apache-maven-graph-DefaultProjectDependencyGraph-DefaultProjectDependencyGraph.java,11,0,8,21,71,0,25,yes
maven-core-src-test-java-org-apache-maven-graph-DefaultProjectDependencyGraphTest-DefaultProjectDependencyGraphTest.java,7,0,12,25,118,1,50,no
maven-core-src-main-java-org-apache-maven-graph-FilteredProjectDependencyGraph-FilteredProjectDependencyGraph.java,9,0,6,19,54,0,61,yes
maven-core-src-main-java-org-apache-maven-internal-aether-DefaultRepositorySystemSessionFactory-DefaultRepositorySystemSessionFactory.java,20,0,3,16,168,0,62,yes
maven-core-src-main-java-org-apache-maven-internal-aether-LoggingRepositoryListener-LoggingRepositoryListener.java,5,0,7,20,96,1,0,no
maven-core-src-main-java-org-apache-maven-InternalErrorException-InternalErrorException.java,1,0,1,49,8,1,0,no
maven-core-src-main-java-org-apache-maven-lifecycle-DefaultLifecycleExecutor-DefaultLifecycleExecutor.java,32,0,8,21,78,0,85,no
maven-core-src-main-java-org-apache-maven-lifecycle-DefaultLifecycles-DefaultLifecycles.java,12,0,6,19,69,0,72,yes
maven-core-src-test-java-org-apache-maven-lifecycle-DefaultLifecyclesTest-DefaultLifecyclesTest.java,6,0,3,16,27,1,0,no
maven-core-src-test-java-org-apache-maven-lifecycle-DelegatingMojoExecutionListener-DelegatingMojoExecutionListener.java,4,0,5,18,36,0,0,yes
maven-core-src-test-java-org-apache-maven-lifecycle-DelegatingProjectExecutionListener-DelegatingProjectExecutionListener.java,4,0,6,19,44,0,0,yes
maven-core-src-test-java-org-apache-maven-lifecycle-EmptyLifecyclePluginAnalyzer-EmptyLifecyclePluginAnalyzer.java,4,0,2,15,37,0,0,yes
maven-core-src-main-java-org-apache-maven-lifecycle-internal-builder-BuilderCommon-BuilderCommon.java,32,0,6,19,112,0,66,no
maven-core-src-main-java-org-apache-maven-lifecycle-internal-builder-BuilderNotFoundException-BuilderNotFoundException.java,1,0,1,45,8,0,0,no
maven-core-src-main-java-org-apache-maven-lifecycle-internal-builder-multithreaded-ConcurrencyDependencyGraph-ConcurrencyDependencyGraph.java,9,0,10,23,69,0,50,yes
maven-core-src-main-java-org-apache-maven-lifecycle-internal-builder-multithreaded-MultiThreadedBuilder-MultiThreadedBuilder.java,27,0,4,17,120,0,87,yes
maven-core-src-main-java-org-apache-maven-lifecycle-internal-builder-multithreaded-ThreadOutputMuxer-ThreadOutputMuxer.java,15,0,8,21,375,0,77,yes
maven-core-src-main-java-org-apache-maven-lifecycle-internal-builder-multithreaded-ThreadOutputMuxer-ConsolePrinter.java,11,0,3,16,58,0,33,no
maven-core-src-main-java-org-apache-maven-lifecycle-internal-builder-multithreaded-ThreadOutputMuxer-ThreadBoundPrintStream.java,4,0,26,103,242,0,0,no
maven-core-src-test-java-org-apache-maven-lifecycle-internal-builder-multithreaded-ThreadOutputMuxerTest-ThreadOutputMuxerTest.java,29,0,3,16,94,1,66,yes
maven-core-src-test-java-org-apache-maven-lifecycle-internal-builder-multithreaded-ThreadOutputMuxerTest-Outputter.java,6,0,2,15,20,0,0,no
maven-core-src-main-java-org-apache-maven-lifecycle-internal-builder-singlethreaded-SingleThreadedBuilder-SingleThreadedBuilder.java,9,0,1,14,29,0,0,no
maven-core-src-test-java-org-apache-maven-lifecycle-internal-BuilderCommonTest-BuilderCommonTest.java,11,0,5,18,35,1,0,no
maven-core-src-main-java-org-apache-maven-lifecycle-internal-BuildListCalculator-BuildListCalculator.java,9,0,1,14,28,0,0,yes
maven-core-src-test-java-org-apache-maven-lifecycle-internal-BuildListCalculatorTest-BuildListCalculatorTest.java,9,0,2,15,22,1,0,no
maven-core-src-main-java-org-apache-maven-lifecycle-internal-BuildThreadFactory-BuildThreadFactory.java,4,0,1,14,9,0,0,no
maven-core-src-main-java-org-apache-maven-lifecycle-internal-CompoundProjectExecutionListener-CompoundProjectExecutionListener.java,3,0,5,18,40,0,0,no
maven-core-src-test-java-org-apache-maven-lifecycle-internal-ConcurrencyDependencyGraphTest-ConcurrencyDependencyGraphTest.java,14,0,2,15,46,1,0,no
maven-core-src-main-java-org-apache-maven-lifecycle-internal-DefaultExecutionEvent-DefaultExecutionEvent.java,5,0,6,19,35,0,62,no
maven-core-src-main-java-org-apache-maven-lifecycle-internal-DefaultExecutionEventCatapult-DefaultExecutionEventCatapult.java,9,0,2,15,73,0,0,no
maven-core-src-main-java-org-apache-maven-lifecycle-internal-DefaultLifecycleExecutionPlanCalculator-DefaultLifecycleExecutionPlanCalculator.java,46,0,16,29,398,0,87,yes
maven-core-src-main-java-org-apache-maven-lifecycle-internal-DefaultLifecycleMappingDelegate-DefaultLifecycleMappingDelegate.java,19,0,2,15,81,0,75,yes
maven-core-src-main-java-org-apache-maven-lifecycle-internal-DefaultLifecyclePluginAnalyzer-DefaultLifecyclePluginAnalyzer.java,16,0,6,19,148,0,77,yes
maven-core-src-main-java-org-apache-maven-lifecycle-internal-DefaultLifecyclePluginAnalyzer-GoalSpec.java,1,0,0,13,6,0,0,no
maven-core-src-main-java-org-apache-maven-lifecycle-internal-DefaultLifecycleTaskSegmentCalculator-DefaultLifecycleTaskSegmentCalculator.java,21,1,5,18,76,0,80,yes
maven-core-src-main-java-org-apache-maven-lifecycle-internal-DefaultMojoExecutionConfigurator-DefaultMojoExecutionConfigurator.java,5,0,3,16,57,0,0,no
maven-core-src-main-java-org-apache-maven-lifecycle-internal-DefaultProjectArtifactFactory-DefaultProjectArtifactFactory.java,6,0,2,15,16,0,0,no
maven-core-src-main-java-org-apache-maven-lifecycle-internal-DependencyContext-DependencyContext.java,6,0,9,22,58,0,75,no
maven-core-src-main-java-org-apache-maven-lifecycle-internal-ExecutionPlanItem-ExecutionPlanItem.java,9,0,6,19,38,0,33,yes
maven-core-src-main-java-org-apache-maven-lifecycle-internal-GoalTask-GoalTask.java,2,0,2,15,13,0,0,no
maven-core-src-main-java-org-apache-maven-lifecycle-internal-LifecycleDebugLogger-LifecycleDebugLogger.java,16,0,8,21,102,0,12,yes
maven-core-src-main-java-org-apache-maven-lifecycle-internal-LifecycleDependencyResolver-LifecycleDependencyResolver.java,25,0,8,21,229,0,81,yes
maven-core-src-main-java-org-apache-maven-lifecycle-internal-LifecycleDependencyResolver-ReactorDependencyFilter.java,7,0,2,15,23,0,0,yes
maven-core-src-test-java-org-apache-maven-lifecycle-internal-LifecycleExecutionPlanCalculatorTest-LifecycleExecutionPlanCalculatorTest.java,16,0,4,30,43,2,0,no
maven-core-src-main-java-org-apache-maven-lifecycle-internal-LifecycleModuleBuilder-LifecycleModuleBuilder.java,26,0,3,16,76,0,61,no
maven-core-src-main-java-org-apache-maven-lifecycle-internal-LifecyclePluginResolver-LifecyclePluginResolver.java,10,0,3,16,45,0,33,yes
maven-core-src-main-java-org-apache-maven-lifecycle-internal-LifecycleStarter-LifecycleStarter.java,26,0,3,16,85,0,62,no
maven-core-src-main-java-org-apache-maven-lifecycle-internal-LifecycleTask-LifecycleTask.java,2,0,3,16,17,0,33,no
maven-core-src-test-java-org-apache-maven-lifecycle-internal-LifecycleTaskSegmentCalculatorImplTest-LifecycleTaskSegmentCalculatorImplTest.java,9,0,2,15,22,1,0,no
maven-core-src-main-java-org-apache-maven-lifecycle-internal-MojoDescriptorCreator-MojoDescriptorCreator.java,25,0,9,22,164,0,80,yes
maven-core-src-main-java-org-apache-maven-lifecycle-internal-MojoExecutor-MojoExecutor.java,38,1,10,23,272,0,87,yes
maven-core-src-main-java-org-apache-maven-lifecycle-internal-PhaseRecorder-PhaseRecorder.java,3,0,3,16,38,0,33,no
maven-core-src-test-java-org-apache-maven-lifecycle-internal-PhaseRecorderTest-PhaseRecorderTest.java,8,0,1,14,15,1,0,no
maven-core-src-main-java-org-apache-maven-lifecycle-internal-ProjectBuildList-ProjectBuildList.java,14,0,11,24,88,0,0,yes
maven-core-src-test-java-org-apache-maven-lifecycle-internal-ProjectBuildListTest-ProjectBuildListTest.java,6,0,1,14,15,1,0,no
maven-core-src-main-java-org-apache-maven-lifecycle-internal-ProjectIndex-ProjectIndex.java,7,0,3,16,25,0,33,yes
maven-core-src-main-java-org-apache-maven-lifecycle-internal-ProjectSegment-ProjectSegment.java,7,0,7,20,42,0,71,no
maven-core-src-main-java-org-apache-maven-lifecycle-internal-ReactorBuildStatus-ReactorBuildStatus.java,7,0,6,19,36,0,66,no
maven-core-src-main-java-org-apache-maven-lifecycle-internal-ReactorContext-ReactorContext.java,5,0,6,19,38,0,66,no
maven-core-src-test-java-org-apache-maven-lifecycle-internal-stub-BuildPluginManagerStub-BuildPluginManagerStub.java,7,0,4,17,20,0,0,no
maven-core-src-test-java-org-apache-maven-lifecycle-internal-stub-CompletionServiceStub-CompletionServiceStub.java,10,0,7,20,49,0,57,yes
maven-core-src-test-java-org-apache-maven-lifecycle-internal-stub-DefaultLifecyclesStub-DefaultLifecyclesStub.java,10,0,1,14,21,0,0,yes
maven-core-src-test-java-org-apache-maven-lifecycle-internal-stub-ExecutionEventCatapultStub-ExecutionEventCatapultStub.java,4,0,2,15,10,0,0,no
maven-core-src-test-java-org-apache-maven-lifecycle-internal-stub-LifecycleExecutionPlanCalculatorStub-LifecycleExecutionPlanCalculatorStub.java,27,0,12,25,142,0,91,yes
maven-core-src-test-java-org-apache-maven-lifecycle-internal-stub-LifeCyclePluginAnalyzerStub-LifeCyclePluginAnalyzerStub.java,4,0,2,15,37,0,0,yes
maven-core-src-test-java-org-apache-maven-lifecycle-internal-stub-LifecycleTaskSegmentCalculatorStub-LifecycleTaskSegmentCalculatorStub.java,14,0,2,20,42,1,83,yes
maven-core-src-test-java-org-apache-maven-lifecycle-internal-stub-LoggerStub-LoggerStub.java,2,0,19,32,69,0,0,no
maven-core-src-test-java-org-apache-maven-lifecycle-internal-stub-MojoExecutorStub-MojoExecutorStub.java,13,0,3,26,30,1,33,no
maven-core-src-test-java-org-apache-maven-lifecycle-internal-stub-PluginPrefixResolverStub-PluginPrefixResolverStub.java,3,0,1,14,23,0,0,no
maven-core-src-test-java-org-apache-maven-lifecycle-internal-stub-PluginVersionResolverStub-PluginVersionResolverStub.java,3,0,1,14,19,0,0,no
maven-core-src-test-java-org-apache-maven-lifecycle-internal-stub-ProjectDependenciesResolverStub-ProjectDependenciesResolverStub.java,11,0,5,18,59,0,0,yes
maven-core-src-test-java-org-apache-maven-lifecycle-internal-stub-ProjectDependencyGraphStub-ProjectDependencyGraphStub.java,24,0,10,23,140,0,74,yes
maven-core-src-test-java-org-apache-maven-lifecycle-internal-stub-ProjectDependencyGraphStub-Dependency.java,2,0,3,16,23,0,0,yes
maven-core-src-test-java-org-apache-maven-lifecycle-internal-stub-ProjectDependencyGraphStubTest-ProjectDependencyGraphStubTest.java,2,0,4,17,29,1,0,no
maven-core-src-main-java-org-apache-maven-lifecycle-internal-TaskSegment-TaskSegment.java,5,0,5,18,28,0,40,yes
maven-core-src-main-java-org-apache-maven-lifecycle-Lifecycle-Lifecycle.java,4,0,6,19,32,0,55,yes
maven-core-src-main-java-org-apache-maven-lifecycle-LifecycleExecutionException-LifecycleExecutionException.java,4,0,9,53,69,0,55,no
maven-core-src-test-java-org-apache-maven-lifecycle-LifecycleExecutorSubModulesTest-LifecycleExecutorSubModulesTest.java,12,0,4,30,52,2,46,no
maven-core-src-test-java-org-apache-maven-lifecycle-LifecycleExecutorTest-LifecycleExecutorTest.java,33,0,20,46,391,2,83,yes
maven-core-src-main-java-org-apache-maven-lifecycle-LifecycleNotFoundException-LifecycleNotFoundException.java,1,0,2,46,14,0,0,no
maven-core-src-main-java-org-apache-maven-lifecycle-LifecyclePhaseNotFoundException-LifecyclePhaseNotFoundException.java,1,0,2,46,14,0,0,no
maven-core-src-main-java-org-apache-maven-lifecycle-mapping-DefaultLifecycleMapping-DefaultLifecycleMapping.java,5,0,4,17,62,0,58,yes
maven-core-src-main-java-org-apache-maven-lifecycle-mapping-Lifecycle-Lifecycle.java,4,0,4,17,23,0,66,yes
maven-core-src-main-java-org-apache-maven-lifecycle-MavenExecutionPlan-MavenExecutionPlan.java,17,0,10,23,110,0,70,yes
maven-core-src-test-java-org-apache-maven-lifecycle-MavenExecutionPlanTest-MavenExecutionPlanTest.java,6,0,4,17,35,1,0,no
maven-core-src-main-java-org-apache-maven-lifecycle-MissingProjectException-MissingProjectException.java,1,0,1,45,8,0,0,no
maven-core-src-test-java-org-apache-maven-lifecycle-MojoExecutionXPathContainer-MojoExecutionXPathContainer.java,5,0,5,18,36,0,0,no
maven-core-src-main-java-org-apache-maven-lifecycle-NoGoalSpecifiedException-NoGoalSpecifiedException.java,1,0,1,45,8,0,0,no
maven-core-src-test-projects-lifecycle-executor-project-with-additional-lifecycle-elements-src-main-java-org-apache-maven-lifecycle-test-App-App.java,3,0,1,14,7,0,0,no
maven-core-src-test-projects-lifecycle-executor-project-with-additional-lifecycle-elements-src-test-java-org-apache-maven-lifecycle-test-AppTest-AppTest.java,2,0,3,16,16,1,0,no
maven-core-src-main-java-org-apache-maven-MavenExecutionException-MavenExecutionException.java,3,3,4,48,23,0,25,no
maven-core-src-test-java-org-apache-maven-MavenLifecycleParticipantTest-MavenLifecycleParticipantTest.java,17,0,5,31,115,2,80,no
maven-core-src-test-java-org-apache-maven-MavenLifecycleParticipantTest-InjectDependencyLifecycleListener.java,9,0,2,18,29,1,0,no
maven-core-src-test-java-org-apache-maven-MavenLifecycleParticipantTest-InjectReactorDependency.java,5,0,2,18,22,1,0,yes
maven-core-src-test-java-org-apache-maven-MavenTest-MavenTest.java,6,0,4,30,31,2,50,no
maven-core-src-main-java-org-apache-maven-MissingModuleException-MissingModuleException.java,2,0,3,51,20,1,33,no
maven-model-src-test-java-org-apache-maven-model-ActivationFileTest-ActivationFileTest.java,0,0,4,17,22,1,0,no
maven-model-src-test-java-org-apache-maven-model-ActivationOSTest-ActivationOSTest.java,0,0,4,17,22,1,0,no
maven-model-src-test-java-org-apache-maven-model-ActivationPropertyTest-ActivationPropertyTest.java,0,0,4,17,22,1,0,no
maven-model-src-test-java-org-apache-maven-model-ActivationTest-ActivationTest.java,0,0,4,17,22,1,0,no
maven-model-builder-src-main-java-org-apache-maven-model-building-AbstractModelBuildingListener-AbstractModelBuildingListener.java,2,1,1,14,8,0,0,no
maven-model-builder-src-test-java-org-apache-maven-model-building-ComplexActivationTest-ComplexActivationTest.java,8,0,2,15,25,1,0,no
maven-model-builder-src-main-java-org-apache-maven-model-building-DefaultModelBuilder-DefaultModelBuilder.java,69,0,42,55,966,0,94,yes
maven-model-builder-src-main-java-org-apache-maven-model-building-DefaultModelBuilderFactory-DefaultModelBuilderFactory.java,49,0,23,36,132,0,0,no
maven-model-builder-src-main-java-org-apache-maven-model-building-DefaultModelBuilderFactory-StubLifecycleBindingsInjector.java,3,0,1,14,7,0,0,no
maven-settings-builder-src-test-java-org-apache-maven-settings-building-DefaultSettingsBuilderFactoryTest-DefaultSettingsBuilderFactoryTest.java,7,0,2,15,24,1,0,no
maven-model-builder-src-main-java-org-apache-maven-model-building-DefaultModelBuildingEvent-DefaultModelBuildingEvent.java,3,0,4,17,28,0,50,no
maven-model-builder-src-main-java-org-apache-maven-model-building-DefaultModelBuildingRequest-DefaultModelBuildingRequest.java,14,0,36,49,289,0,94,yes
maven-model-builder-src-main-java-org-apache-maven-model-building-DefaultModelBuildingResult-DefaultModelBuildingResult.java,8,0,14,27,116,0,77,yes
maven-model-builder-src-main-java-org-apache-maven-model-building-DefaultModelProblem-DefaultModelProblem.java,8,0,11,24,92,0,80,no
maven-model-builder-src-main-java-org-apache-maven-model-building-DefaultModelProblemCollector-DefaultModelProblemCollector.java,15,0,15,28,132,0,75,no
maven-model-builder-src-main-java-org-apache-maven-model-building-DefaultModelProcessor-DefaultModelProcessor.java,6,0,6,19,41,0,50,no
maven-model-builder-src-main-java-org-apache-maven-model-building-FileModelSource-FileModelSource.java,5,0,4,22,32,1,0,no
maven-model-builder-src-main-java-org-apache-maven-model-building-FilterModelBuildingRequest-FilterModelBuildingRequest.java,10,1,35,48,195,0,0,no
maven-model-builder-src-main-java-org-apache-maven-model-building-ModelBuildingException-ModelBuildingException.java,10,0,8,52,95,0,25,no
maven-model-builder-src-main-java-org-apache-maven-model-building-ModelData-ModelData.java,5,0,17,30,86,0,84,no
maven-model-builder-src-main-java-org-apache-maven-model-building-ModelProblemCollectorRequest-ModelProblemCollectorRequest.java,5,0,9,22,56,0,77,yes
maven-model-builder-src-main-java-org-apache-maven-model-building-ModelProblemUtils-ModelProblemUtils.java,4,0,5,18,93,0,0,no
maven-model-builder-src-test-java-org-apache-maven-model-building-SimpleProblemCollector-SimpleProblemCollector.java,5,0,7,20,46,0,71,yes
maven-model-builder-src-main-java-org-apache-maven-model-building-StringModelSource-StringModelSource.java,2,0,2,21,12,1,0,no
maven-model-builder-src-main-java-org-apache-maven-model-building-UrlModelSource-UrlModelSource.java,1,0,1,19,8,1,0,no
maven-model-src-test-java-org-apache-maven-model-BuildTest-BuildTest.java,0,0,4,17,22,1,0,no
maven-model-src-test-java-org-apache-maven-model-CiManagementTest-CiManagementTest.java,0,0,4,17,22,1,0,no
maven-model-builder-src-main-java-org-apache-maven-model-composition-DefaultDependencyManagementImporter-DefaultDependencyManagementImporter.java,8,0,1,14,38,0,0,yes
maven-model-src-test-java-org-apache-maven-model-ContributorTest-ContributorTest.java,0,0,4,17,22,1,0,no
maven-model-src-test-java-org-apache-maven-model-DependencyManagementTest-DependencyManagementTest.java,0,0,4,17,22,1,0,no
maven-model-src-test-java-org-apache-maven-model-DependencyTest-DependencyTest.java,0,0,4,17,22,1,0,no
maven-model-src-test-java-org-apache-maven-model-DeploymentRepositoryTest-DeploymentRepositoryTest.java,0,0,4,17,22,1,0,no
maven-model-src-test-java-org-apache-maven-model-DeveloperTest-DeveloperTest.java,0,0,4,17,22,1,0,no
maven-model-src-test-java-org-apache-maven-model-DistributionManagementTest-DistributionManagementTest.java,0,0,4,17,22,1,0,no
maven-model-src-test-java-org-apache-maven-model-ExclusionTest-ExclusionTest.java,0,0,4,17,22,1,0,no
maven-model-src-test-java-org-apache-maven-model-ExtensionTest-ExtensionTest.java,0,0,4,17,22,1,0,no
maven-model-builder-src-main-java-org-apache-maven-model-inheritance-DefaultInheritanceAssembler-DefaultInheritanceAssembler.java,10,0,2,15,156,0,50,yes
maven-model-builder-src-main-java-org-apache-maven-model-inheritance-DefaultInheritanceAssembler-InheritanceModelMerger.java,6,0,3,262,108,2,0,yes
maven-model-builder-src-test-java-org-apache-maven-model-inheritance-DefaultInheritanceAssemblerTest-DefaultInheritanceAssemblerTest.java,14,0,4,17,51,1,50,yes
maven-model-builder-src-test-java-org-apache-maven-model-interpolation-AbstractModelInterpolatorTest-AbstractModelInterpolatorTest.java,18,1,22,35,307,1,36,yes
maven-model-builder-src-main-java-org-apache-maven-model-interpolation-AbstractStringBasedModelInterpolator-AbstractStringBasedModelInterpolator.java,19,1,10,23,172,0,78,yes
maven-model-builder-src-main-java-org-apache-maven-model-interpolation-BuildTimestampValueSource-BuildTimestampValueSource.java,5,0,2,15,19,1,0,no
maven-model-builder-src-main-java-org-apache-maven-model-interpolation-MavenBuildTimestamp-MavenBuildTimestamp.java,6,0,5,18,36,0,66,yes
maven-model-builder-src-test-java-org-apache-maven-model-interpolation-MavenBuildTimestampTest-MavenBuildTimestampTest.java,4,0,1,14,12,1,0,no
maven-model-builder-src-main-java-org-apache-maven-model-interpolation-PathTranslatingPostProcessor-PathTranslatingPostProcessor.java,6,0,2,15,29,0,0,no
maven-model-builder-src-main-java-org-apache-maven-model-interpolation-ProblemDetectingValueSource-ProblemDetectingValueSource.java,8,0,4,17,42,0,37,no
maven-compat-src-main-java-org-apache-maven-project-interpolation-StringSearchModelInterpolator-StringSearchModelInterpolator.java,11,0,3,26,384,1,100,yes
maven-compat-src-main-java-org-apache-maven-project-interpolation-StringSearchModelInterpolator-InterpolateObjectAction.java,12,0,6,19,346,0,63,yes
maven-model-builder-src-main-java-org-apache-maven-model-interpolation-StringSearchModelInterpolator-CacheField.java,10,4,3,16,40,0,33,no
maven-model-builder-src-main-java-org-apache-maven-model-interpolation-StringSearchModelInterpolator-CacheItem.java,15,0,5,18,69,0,66,yes
maven-model-builder-src-main-java-org-apache-maven-model-interpolation-StringSearchModelInterpolator-ListField.java,10,0,2,18,52,1,0,no
maven-model-builder-src-main-java-org-apache-maven-model-interpolation-StringSearchModelInterpolator-MapField.java,11,0,2,18,47,1,0,no
maven-model-builder-src-main-java-org-apache-maven-model-interpolation-StringSearchModelInterpolator-ObjectField.java,6,0,2,18,26,1,0,no
maven-model-builder-src-main-java-org-apache-maven-model-interpolation-StringSearchModelInterpolator-StringField.java,5,0,2,18,22,1,0,no
maven-model-builder-src-test-java-org-apache-maven-model-interpolation-StringSearchModelInterpolatorTest-StringSearchModelInterpolatorTest.java,28,0,18,53,350,2,83,yes
maven-model-builder-src-test-java-org-apache-maven-model-interpolation-StringSearchModelInterpolatorTest-ClassWithFinalField.java,1,0,0,13,3,0,0,no
maven-model-builder-src-test-java-org-apache-maven-model-interpolation-StringSearchModelInterpolatorTest-ObjectWithListField.java,1,0,1,14,7,0,0,no
maven-model-builder-src-test-java-org-apache-maven-model-interpolation-StringSearchModelInterpolatorTest-ObjectWithMapField.java,1,0,1,14,7,0,0,no
maven-model-builder-src-test-java-org-apache-maven-model-interpolation-StringSearchModelInterpolatorTest-ObjectWithMixedProtection.java,2,0,3,16,24,0,33,no
maven-model-builder-src-test-java-org-apache-maven-model-interpolation-StringSearchModelInterpolatorTest-ObjectWithStringArrayField.java,1,0,1,14,7,0,0,no
maven-model-builder-src-main-java-org-apache-maven-model-interpolation-UrlNormalizingPostProcessor-UrlNormalizingPostProcessor.java,5,0,2,15,29,0,50,yes
maven-model-builder-src-main-java-org-apache-maven-model-io-DefaultModelReader-DefaultModelReader.java,10,0,6,19,79,0,0,yes
maven-model-builder-src-main-java-org-apache-maven-model-io-DefaultModelWriter-DefaultModelWriter.java,9,0,3,16,67,0,0,yes
maven-model-builder-src-main-java-org-apache-maven-model-io-ModelParseException-ModelParseException.java,1,0,4,52,27,0,25,no
maven-model-src-test-java-org-apache-maven-model-IssueManagementTest-IssueManagementTest.java,0,0,4,17,22,1,0,no
maven-model-src-test-java-org-apache-maven-model-LicenseTest-LicenseTest.java,0,0,4,17,22,1,0,no
maven-model-builder-src-main-java-org-apache-maven-model-locator-DefaultModelLocator-DefaultModelLocator.java,2,0,1,14,9,0,0,no
maven-model-src-test-java-org-apache-maven-model-MailingListTest-MailingListTest.java,0,0,4,17,22,1,0,no
maven-model-builder-src-main-java-org-apache-maven-model-management-DefaultDependencyManagementInjector-DefaultDependencyManagementInjector.java,4,0,1,14,57,0,0,no
maven-model-builder-src-main-java-org-apache-maven-model-management-DefaultDependencyManagementInjector-ManagementModelMerger.java,5,0,3,262,46,2,0,yes
maven-model-builder-src-main-java-org-apache-maven-model-management-DefaultPluginManagementInjector-DefaultPluginManagementInjector.java,4,0,1,14,78,0,0,no
maven-model-builder-src-main-java-org-apache-maven-model-management-DefaultPluginManagementInjector-ManagementModelMerger.java,6,0,3,262,67,2,0,yes
maven-model-builder-src-main-java-org-apache-maven-model-normalization-DefaultModelNormalizer-DefaultModelNormalizer.java,9,6,41,259,587,1,96,yes
maven-model-builder-src-main-java-org-apache-maven-model-merge-MavenModelMerger-MavenModelMerger.java,8,1,205,218,2552,0,0,yes
maven-model-src-main-java-org-apache-maven-model-merge-ModelMerger-ModelMerger.java,0,0,4,17,22,1,0,yes
maven-model-src-test-java-org-apache-maven-model-ModelTest-ModelTest.java,9,0,3,16,70,0,66,no
maven-model-builder-src-main-java-org-apache-maven-model-normalization-DefaultModelNormalizer-DuplicateMerger.java,1,0,1,260,7,2,0,no
maven-model-src-test-java-org-apache-maven-model-NotifierTest-NotifierTest.java,0,0,4,17,22,1,0,no
maven-model-src-test-java-org-apache-maven-model-OrganizationTest-OrganizationTest.java,0,0,4,17,22,1,0,no
maven-model-src-test-java-org-apache-maven-model-ParentTest-ParentTest.java,0,0,4,17,22,1,0,no
maven-model-builder-src-main-java-org-apache-maven-model-path-DefaultModelPathTranslator-DefaultModelPathTranslator.java,7,0,3,16,55,0,33,yes
maven-model-builder-src-main-java-org-apache-maven-model-path-DefaultModelUrlNormalizer-DefaultModelUrlNormalizer.java,4,0,3,16,40,0,33,no
maven-model-builder-src-main-java-org-apache-maven-model-path-DefaultPathTranslator-DefaultPathTranslator.java,4,0,1,14,27,0,0,no
maven-model-builder-src-main-java-org-apache-maven-model-path-DefaultUrlNormalizer-DefaultUrlNormalizer.java,2,0,1,14,32,0,0,no
maven-model-builder-src-test-java-org-apache-maven-model-path-DefaultUrlNormalizerTest-DefaultUrlNormalizerTest.java,5,0,7,20,47,1,57,no
maven-core-src-main-java-org-apache-maven-model-plugin-DefaultLifecycleBindingsInjector-DefaultLifecycleBindingsInjector.java,9,0,1,14,98,0,0,no
maven-core-src-main-java-org-apache-maven-model-plugin-DefaultLifecycleBindingsInjector-LifecycleBindingsMerger.java,8,0,3,262,72,2,33,yes
maven-model-builder-src-main-java-org-apache-maven-model-plugin-DefaultPluginConfigurationExpander-DefaultPluginConfigurationExpander.java,4,0,2,15,35,0,0,no
maven-model-builder-src-main-java-org-apache-maven-model-plugin-DefaultReportConfigurationExpander-DefaultReportConfigurationExpander.java,3,0,1,14,25,0,0,no
maven-model-builder-src-main-java-org-apache-maven-model-plugin-DefaultReportingConverter-DefaultReportingConverter.java,4,0,7,20,153,0,0,no
maven-model-src-test-java-org-apache-maven-model-PluginConfigurationTest-PluginConfigurationTest.java,0,0,4,17,22,1,0,no
maven-model-src-test-java-org-apache-maven-model-PluginContainerTest-PluginContainerTest.java,0,0,4,17,22,1,0,no
maven-model-src-test-java-org-apache-maven-model-PluginExecutionTest-PluginExecutionTest.java,0,0,4,17,22,1,0,no
maven-model-src-test-java-org-apache-maven-model-PluginManagementTest-PluginManagementTest.java,0,0,4,17,22,1,0,no
maven-model-src-test-java-org-apache-maven-model-PluginTest-PluginTest.java,0,0,4,17,22,1,0,no
maven-model-src-test-java-org-apache-maven-model-PrerequisitesTest-PrerequisitesTest.java,0,0,4,17,22,1,0,no
maven-model-builder-src-test-java-org-apache-maven-model-profile-activation-AbstractProfileActivatorTest-AbstractProfileActivatorTes.java,11,2,5,18,42,1,53,yes
maven-model-builder-src-main-java-org-apache-maven-model-profile-activation-FileProfileActivator-FileProfileActivator.java,11,0,3,16,109,0,33,no
maven-model-builder-src-main-java-org-apache-maven-model-profile-activation-JdkVersionProfileActivator-JdkVersionProfileActivator.java,13,0,7,20,154,0,0,yes
maven-model-builder-src-main-java-org-apache-maven-model-profile-activation-JdkVersionProfileActivator-RangeValue.java,2,0,2,15,14,0,25,no
maven-model-builder-src-test-java-org-apache-maven-model-profile-activation-JdkVersionProfileActivatorTest-JdkVersionProfileActivatorTest.java,5,0,10,28,120,2,0,no
maven-model-builder-src-main-java-org-apache-maven-model-profile-activation-OperatingSystemProfileActivator-OperatingSystemProfileActivator.java,4,0,7,20,103,0,0,no
maven-model-builder-src-main-java-org-apache-maven-model-profile-activation-PropertyProfileActivator-PropertyProfileActivator.java,8,0,2,15,69,0,0,no
maven-model-builder-src-test-java-org-apache-maven-model-profile-activation-PropertyProfileActivatorTest-PropertyProfileActivatorTest.java,5,0,13,31,106,2,0,no
maven-model-builder-src-main-java-org-apache-maven-model-profile-DefaultProfileActivationContext-DefaultProfileActivationContext.java,11,0,15,28,146,0,84,yes
